id,durationinseconds,recordeddate,responseid,consent,religion,religion_do,imm_1,imm_2,leaver,outcome_control,outcome_treat,fl_5_do,basics_do,treatment,missing,outcome,support2,id2,session_id,age,countryofbirth,currentcountryofresidence,currentukareaofresidence,employmentstatus,ethnicitysimplified,genderidentity,highesteducationlevelcompleted,householdsize,nationality,personalincomegbp,politicalaffiliationuk,relationshipmaritalstatus,religiousaffiliation,sex,sexualorientation,ukgeneralelection2019,brexit,gender,queer,trans,ideology,ed,degree,region,voterecall,income,race,civilstat,relig,student,nonwhite,agecat,imm1mean,immbelow,imm3,fourarm,religmed,support
920,129,11/11/2021 11:37,R_3FOtHjJMM3BpV95,1,4,0|1|2|3|4|5|9999,6,8,0,3,,ControlText,imm|religion|leaver,0,0,3,Supports LGBT+ education,389,618e0a25d1dd942444baecab,66,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£10,000 - Â£19,999",Centre,Divorced,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Labour,1,White,Divorced,Christian,0,0,65+,6.081356,1,1,Anti-Immigration+Control,0,1
250,64,11/11/2021 11:37,R_2bGVIfyEwW03FS9,1,1,0|1|2|3|4|5|9999,5,5,1,,0,Treatment,imm|religion|leaver,1,0,0,Supports LGBT+ education,390,618e0a668e5a4eecc2871e32,31,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,Mixed,Female,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,"Â£10,000 - Â£19,999",Left,Engaged,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Left,Graduate degree (MA/MSc/MPhil/other),1,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Labour,1,Mixed,Engaged,Non-religious,0,1,25-34,6.081356,1,1,Anti-immigration+Treatment,0,1
496,85,11/11/2021 11:38,R_3qa4MJqxK5Qv44s,1,0,5|4|3|2|1|0|9999,5,5,9999,10,,ControlText,leaver|imm|religion,0,0,10,Opposes LGBT+ education,391,618e09ea130bc5e35eb64693,46,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,High school diploma/A-levels,3,United Kingdom,"Less than Â£10,000 ",Left,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Left,High school diploma/A-levels,0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Labour,0,White,Relationship,Non-religious,0,0,45-54,6.081356,1,1,Anti-Immigration+Control,0,0
608,95,11/11/2021 11:39,R_1Nmou0SyXK4Dw4i,1,1,0|1|2|3|4|5|9999,8,7,0,3,,ControlText,religion|imm|leaver,0,0,3,Supports LGBT+ education,392,618e0ab243c0c59e491a82f4,32,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Asian,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,"Less than Â£10,000 ",Right,Married,Islam,Female,heterosexual,I did not vote,I was eligible but did not vote,Woman,Heterosexual,0,Right,Undergraduate degree (BA/BSc/other),1,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Prefer not to say,0,Asian,Married,Muslim,0,1,25-34,6.081356,0,2,Pro-Immigration+Control,0,1
1160,240,11/11/2021 11:39,R_1NRBchqHNn743Op,1,0,5|4|3|2|1|0|9999,8,6,1,,5,Treatment,leaver|imm|religion,1,0,5,Opposes LGBT+ education,393,618e0ae939b2f393cfb69184,66,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,White,Female,High school diploma/A-levels,2,United Kingdom,"Â£10,000 - Â£19,999",Centre,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,Leave,Woman,Heterosexual,0,Centre,High school diploma/A-levels,0,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Labour,1,White,Relationship,Non-religious,0,0,65+,6.081356,0,2,Pro-immigration+Treatment,0,0
1195,523,11/11/2021 11:39,R_3KNu2FMGSXK16II,1,2,0|1|2|3|4|5|9999,6,6,0,10,,ControlText,leaver|religion|imm,0,0,10,Opposes LGBT+ education,394,618e0b0e074f68939819092e,65,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Undergraduate degree (BA/BSc/other),1,United Kingdom,"Less than Â£10,000 ",Right,Widowed,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Right,Undergraduate degree (BA/BSc/other),1,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Cons,0,White,Widowed,Christian,0,0,65+,6.081356,1,1,Anti-Immigration+Control,0,0
908,127,11/11/2021 11:40,R_3JJzkJeL4wCPqxl,1,0,0|1|2|3|4|5|9999,10,10,0,,5,Treatment,religion|leaver|imm,1,0,5,Opposes LGBT+ education,395,618e0b22d0b7e5cf01236422,47,United Kingdom,United Kingdom,Wales,Part-Time,White,Female,Secondary education (e.g. GED/GCSE),5,United Kingdom,"Less than Â£10,000 ",Left,Married,Do Not Wish to Answer,Female,heterosexual,Labour Party,Rather not say,Woman,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,Wales,Labour,0,White,Married,Prefer not to say,0,0,45-54,6.081356,0,2,Pro-immigration+Treatment,0,0
746,107,11/11/2021 11:41,R_D8Ypo2rhCTIZntn,1,0,5|4|3|2|1|0|9999,4,5,1,4,,ControlText,imm|leaver|religion,0,0,4,Supports LGBT+ education,396,618e0aff53f933eb007bca64,55,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,White,Female,Undergraduate degree (BA/BSc/other),2,United Kingdom,"Â£40,000 - Â£49,999",N/A,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Prefer not to say,Undergraduate degree (BA/BSc/other),1,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Cons,4,White,Married,Christian,0,0,55-64,6.081356,1,1,Anti-Immigration+Control,0,1
619,96,11/11/2021 11:43,R_1QGaA2y3b6XDdCG,1,0,0|1|2|3|4|5|9999,8,8,1,,0,Treatment,leaver|religion|imm,1,0,0,Supports LGBT+ education,397,618e0ae149919ed3091e2dfa,41,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Part-Time,Other,Female,Graduate degree (MA/MSc/MPhil/other),2,United Kingdom,"Â£20,000 - Â£29,999",Centre,Divorced,Judaism,Female,bisexual,Labour Party,Remain,Woman,Not heterosexual,0,Centre,Graduate degree (MA/MSc/MPhil/other),1,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Labour,2,Other,Divorced,Other,0,1,35-44,6.081356,0,2,Pro-immigration+Treatment,0,1
598,94,11/11/2021 11:43,R_T1QzQjAMvAKfczv,1,0,0|1|2|3|4|5|9999,0,0,1,10,,ControlText,religion|leaver|imm,0,0,10,Opposes LGBT+ education,398,618e0b1e11ee77972e23655c,67,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Undergraduate degree (BA/BSc/other),2,United Kingdom,"Less than Â£10,000 ",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Liberal Democrats,Remain,Woman,Heterosexual,0,Centre,Undergraduate degree (BA/BSc/other),1,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Other,0,White,Married,Christian,0,0,65+,6.081356,1,0,Anti-Immigration+Control,0,0
956,137,11/11/2021 11:44,R_bxyGhvmTS4gQPrX,1,0,0|1|2|3|4|5|9999,10,10,0,0,,ControlText,leaver|imm|religion,0,0,0,Supports LGBT+ education,399,618e0b63765a6d2baae74dbc,45,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),5,United Kingdom,"Less than Â£10,000 ",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Cons,0,White,Married,Non-religious,0,0,45-54,6.081356,0,2,Pro-Immigration+Control,0,1
783,111,11/11/2021 11:44,R_2X0bdyV12MPUcgq,1,2,5|4|3|2|1|0|9999,6,6,9999,2,,ControlText,imm|religion|leaver,0,0,2,Supports LGBT+ education,400,618e0b9f6fffa7b6efb2e925,52,United Kingdom,United Kingdom,Scotland,Part-Time,White,Female,Secondary education (e.g. GED/GCSE),4,United Kingdom,"Â£20,000 - Â£29,999",N/A,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Rather not say,Leave,Woman,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,Scotland,Other,2,White,Married,Non-religious,0,0,45-54,6.081356,1,1,Anti-Immigration+Control,0,1
1039,159,11/11/2021 11:45,R_3fVPYIVyN7d5jYO,1,1,0|1|2|3|4|5|9999,5,5,0,,0,Treatment,imm|leaver|religion,1,0,0,Supports LGBT+ education,401,618e0baa50ba84e3497d787d,23,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,Mixed,Male,Undergraduate degree (BA/BSc/other),4,United Kingdom,Rather not say,Centre,Single,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Liberal Democrats,I was not eligible to vote,Man,Heterosexual,0,Centre,Undergraduate degree (BA/BSc/other),1,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Other,1.6435921,Mixed,Single,Christian,0,1,18-24,6.081356,1,1,Anti-immigration+Treatment,0,1
470,82,11/11/2021 11:45,R_2t4Kk34bFbCEJfe,1,0,0|1|2|3|4|5|9999,7,8,0,5,,ControlText,imm|religion|leaver,0,0,5,Opposes LGBT+ education,403,618e0a09e24db7a7bcd1f562,35,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,Asian,Female,Undergraduate degree (BA/BSc/other),2,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,Islam,Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Centre,Undergraduate degree (BA/BSc/other),1,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Labour,1,Asian,Married,Muslim,0,1,35-44,6.081356,0,2,Pro-Immigration+Control,0,0
890,124,11/11/2021 11:45,R_2th6lBxI2AqCeaz,1,0,5|4|3|2|1|0|9999,8,9,0,3,,ControlText,religion|imm|leaver,0,0,3,Supports LGBT+ education,404,618e0bc2c3b36ce1a4f2b3f2,63,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Other,White,Female,Technical/community college,2,United Kingdom,"Less than Â£10,000 ",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Liberal Democrats,Remain,Woman,Heterosexual,0,Centre,Technical/community college,0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Other,0,White,Married,Christian,0,0,55-64,6.081356,0,2,Pro-Immigration+Control,0,1
589,93,11/11/2021 11:47,R_2TsCQ8HNGTmUDYx,1,0,5|4|3|2|1|0|9999,5,8,1,,9,Treatment,leaver|imm|religion,1,0,8,Opposes LGBT+ education,405,618e0c2b5ac8ccef8a877511,59,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,White,Female,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£20,000 - Â£29,999",Right,Divorced,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Right,Secondary education (e.g. GED/GCSE),0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Cons,2,White,Divorced,Christian,0,0,55-64,6.081356,1,1,Anti-immigration+Treatment,0,0
134,53,11/11/2021 11:47,R_qLdjuBrIISLBgSl,1,1,0|1|2|3|4|5|9999,9,8,0,0,,ControlText,leaver|imm|religion,0,0,0,Supports LGBT+ education,406,618e0c9d6e2cb35c0ef1ac2e,60,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,White,Female,Secondary education (e.g. GED/GCSE),3,United Kingdom,"Less than Â£10,000 ",Left,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Labour Party,Leave,Woman,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Labour,0,White,Married,Christian,0,0,55-64,6.081356,0,2,Pro-Immigration+Control,0,1
1174,263,11/11/2021 11:47,R_12u3JcOKclLnVYX,1,2,5|4|3|2|1|0|9999,7,6,0,,0,Treatment,religion|leaver|imm,1,0,0,Supports LGBT+ education,407,618e0ccf0d58be9cf76bffa8,62,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Â£20,000 - Â£29,999",Right,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Right,Secondary education (e.g. GED/GCSE),0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Cons,2,White,Married,Non-religious,0,0,55-64,6.081356,0,2,Pro-immigration+Treatment,0,1
871,122,11/11/2021 11:47,R_baAH8l6Rr3ynrnH,1,2,5|4|3|2|1|0|9999,10,10,0,,0,Treatment,leaver|imm|religion,1,0,0,Supports LGBT+ education,408,618e0cc8379e069b0bb2d3c9,58,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,White,Female,Doctorate degree (PhD/other),3,United Kingdom,"Less than Â£10,000 ",Left,Divorced,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Left,Doctorate degree (PhD/other),1,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Labour,0,White,Divorced,Non-religious,0,0,55-64,6.081356,0,2,Pro-immigration+Treatment,0,1
793,112,11/11/2021 11:48,R_W9uMvL5RdlA0Ulr,1,2,5|4|3|2|1|0|9999,5,5,9999,0,,ControlText,religion|imm|leaver,0,0,0,Supports LGBT+ education,409,618e0cf4f96b70a73e3a9bb5,38,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£20,000 - Â£29,999",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Cons,2,White,Married,Christian,0,0,35-44,6.081356,1,1,Anti-Immigration+Control,0,1
776,110,11/11/2021 11:48,R_1mg6WV8zF28Nxps,1,0,5|4|3|2|1|0|9999,0,1,1,,10,Treatment,imm|leaver|religion,1,0,10,Opposes LGBT+ education,410,618e0cc5839f5298c192bc73,51,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,White,Female,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£20,000 - Â£29,999",Right,Divorced,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Remain,Woman,Heterosexual,0,Right,Secondary education (e.g. GED/GCSE),0,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Cons,2,White,Divorced,Christian,0,0,45-54,6.081356,1,0,Anti-immigration+Treatment,0,0
1008,152,11/11/2021 11:48,R_3iOSAtvyv7U7wv5,,1,0|1|2|3|4|5|9999,2,5,1,,0,Treatment,religion|leaver|imm,1,0,0,Supports LGBT+ education,411,618e0cd3c643af3d01ff47ec,51,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£10,000 - Â£19,999",N/A,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Green Party,Remain,Woman,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Greens,1,White,Single,Non-religious,0,0,45-54,6.081356,1,0,Anti-immigration+Treatment,0,1
733,106,11/11/2021 11:50,R_d4pV6yBDMgyWOAx,1,3,5|4|3|2|1|0|9999,7,8,0,2,,ControlText,religion|imm|leaver,0,0,2,Supports LGBT+ education,412,618e0d287649fc6a6bfc05eb,55,United Kingdom,United Kingdom,Scotland,Part-Time,White,Female,Graduate degree (MA/MSc/MPhil/other),1,United Kingdom,"Â£20,000 - Â£29,999",Centre,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Green Party,Remain,Woman,Heterosexual,0,Centre,Graduate degree (MA/MSc/MPhil/other),1,Scotland,Greens,2,White,Relationship,Non-religious,0,0,55-64,6.081356,0,2,Pro-Immigration+Control,0,1
277,66,11/11/2021 11:50,R_ysbWwXxsRel1oyd,1,1,0|1|2|3|4|5|9999,8,10,0,0,,ControlText,leaver|imm|religion,0,0,0,Supports LGBT+ education,413,618e0d0fdec1f654385768ca,56,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,White,Female,High school diploma/A-levels,1,United Kingdom,"Â£10,000 - Â£19,999",Left,Separated,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Left,High school diploma/A-levels,0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Labour,1,White,Divorced,Non-religious,0,0,55-64,6.081356,0,2,Pro-Immigration+Control,0,1
404,77,11/11/2021 11:50,R_3KJDsuqk8fYhKcu,1,1,0|1|2|3|4|5|9999,2,5,1,,4,Treatment,religion|imm|leaver,1,0,4,Supports LGBT+ education,414,618e0d8b9a8828aa3feedf74,70,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£30,000 - Â£39,999",Centre,Divorced,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Labour Party,Leave,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Labour,3,White,Divorced,Christian,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,1
974,141,11/11/2021 11:51,R_3QQyMOsbZyBJnyL,1,0,5|4|3|2|1|0|9999,1,5,9999,,8,Treatment,leaver|imm|religion,1,0,8,Opposes LGBT+ education,415,618e0dbc35c976579a499414,55,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,White,Female,Graduate degree (MA/MSc/MPhil/other),2,United Kingdom,"Â£40,000 - Â£49,999",Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Remain,Woman,Heterosexual,0,Right,Graduate degree (MA/MSc/MPhil/other),1,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Cons,4,White,Married,Christian,0,0,55-64,6.081356,1,0,Anti-immigration+Treatment,0,0
